355455006,1292512860,23,126,2024-05-24 11:04:27
355455018,1292512860,23,128,2024-05-24 11:04:32
355455061,1292512857,23,129,2024-05-24 11:04:37
355455055,1292512852,22,139,2024-05-24 11:04:42
355455039,1292512855,23,129,2024-05-24 11:04:47
355454966,1292512860,22,135,2024-05-24 11:04:58
355454931,1292512868,22,135,2024-05-24 11:05:03
355454885,1292512877,23,125,2024-05-24 11:05:08
355454876,1292512885,23,125,2024-05-24 11:05:13
355454845,1292512891,21,136,2024-05-24 11:05:18
355454834,1292512895,23,124,2024-05-24 11:05:23
355454873,1292512897,23,124,2024-05-24 11:05:28
355454930,1292512893,22,128,2024-05-24 11:05:33
355454964,1292512892,21,129,2024-05-24 11:05:38
355454956,1292512880,22,129,2024-05-24 11:05:45
355454927,1292512871,22,128,2024-05-24 11:05:50
355454930,1292512856,20,132,2024-05-24 11:05:55
355454970,1292512840,21,130,2024-05-24 11:06:00
355454950,1292512834,22,127,2024-05-24 11:06:05
355454940,1292512830,22,127,2024-05-24 11:06:10
355454914,1292512820,22,136,2024-05-24 11:06:15
355454906,1292512809,22,127,2024-05-24 11:06:20
355454926,1292512803,22,127,2024-05-24 11:06:25
355454905,1292512793,22,127,2024-05-24 11:06:30
355454860,1292512787,22,127,2024-05-24 11:06:35
355454856,1292512791,22,127,2024-05-24 11:06:40
355454825,1292512793,22,127,2024-05-24 11:06:45
355454788,1292512794,22,127,2024-05-24 11:06:50
355454778,1292512788,21,130,2024-05-24 11:06:55
355454786,1292512780,23,130,2024-05-24 11:07:00
355454786,1292512782,23,128,2024-05-24 11:07:05
355454792,1292512787,23,128,2024-05-24 11:07:10
355454777,1292512788,21,164,2024-05-24 11:07:15
355454775,1292512789,21,144,2024-05-24 11:07:20
355454753,1292512785,22,142,2024-05-24 11:07:25
355454732,1292512778,22,139,2024-05-24 11:07:30
355454735,1292512778,22,136,2024-05-24 11:07:35
355454762,1292512777,23,125,2024-05-24 11:07:40
355454791,1292512776,22,137,2024-05-24 11:07:45
355454814,1292512772,22,137,2024-05-24 11:07:50
355454767,1292512766,22,129,2024-05-24 11:07:55
355454736,1292512762,22,134,2024-05-24 11:08:00
355454734,1292512761,23,128,2024-05-24 11:08:05
355454758,1292512758,23,128,2024-05-24 11:08:10
355454801,1292512759,23,128,2024-05-24 11:08:15
355454817,1292512753,23,128,2024-05-24 11:08:20
355454836,1292512753,23,128,2024-05-24 11:08:25
355454837,1292512746,22,136,2024-05-24 11:08:30
355454821,1292512734,20,145,2024-05-24 11:08:35
355454823,1292512709,22,136,2024-05-24 11:08:40
355454856,1292512687,22,136,2024-05-24 11:08:45
355454901,1292512667,23,124,2024-05-24 11:08:50
355454942,1292512635,22,125,2024-05-24 11:08:55
355454985,1292512613,22,125,2024-05-24 11:09:00
355455029,1292512608,23,124,2024-05-24 11:09:05
355455039,1292512603,23,131,2024-05-24 11:09:10
355455055,1292512604,23,126,2024-05-24 11:09:15
355455024,1292512602,20,132,2024-05-24 11:09:20
355454971,1292512597,22,134,2024-05-24 11:09:25
355454938,1292512595,21,135,2024-05-24 11:09:30
355454938,1292512594,22,124,2024-05-24 11:09:35
355454935,1292512594,20,145,2024-05-24 11:09:40
355454946,1292512593,20,150,2024-05-24 11:09:45
355454968,1292512603,18,150,2024-05-24 11:09:50
355455008,1292512611,21,140,2024-05-24 11:09:55
355455000,1292512626,21,160,2024-05-24 11:10:00
355454995,1292512635,18,160,2024-05-24 11:10:05
355455019,1292512649,19,157,2024-05-24 11:10:10
355455064,1292512670,20,140,2024-05-24 11:10:15
355455102,1292512690,21,135,2024-05-24 11:10:20
355455127,1292512705,22,135,2024-05-24 11:10:25
355455142,1292512718,20,147,2024-05-24 11:10:30
355455160,1292512725,21,138,2024-05-24 11:10:35
355455163,1292512728,22,134,2024-05-24 11:10:40
355455161,1292512729,21,144,2024-05-24 11:10:45
355455159,1292512729,21,138,2024-05-24 11:10:50
355455150,1292512723,21,138,2024-05-24 11:10:55
355455145,1292512721,22,138,2024-05-24 11:11:00
355455139,1292512717,22,134,2024-05-24 11:11:05
355455130,1292512716,21,138,2024-05-24 11:11:10
355455128,1292512722,21,140,2024-05-24 11:11:15
355455115,1292512738,21,140,2024-05-24 11:11:23
355455102,1292512752,20,142,2024-05-24 11:11:28
355455085,1292512769,21,142,2024-05-24 11:11:33
355455073,1292512788,21,142,2024-05-24 11:11:38
355455054,1292512796,21,142,2024-05-24 11:11:43
355455033,1292512803,22,138,2024-05-24 11:11:48
355455019,1292512800,22,138,2024-05-24 11:11:53
355455035,1292512801,22,138,2024-05-24 11:11:58
355455053,1292512804,21,130,2024-05-24 11:12:03
355455026,1292512812,22,130,2024-05-24 11:12:08
355455002,1292512822,24,121,2024-05-24 11:12:13
355454977,1292512820,23,135,2024-05-24 11:12:18
355454985,1292512825,22,135,2024-05-24 11:12:23
355454998,1292512832,22,128,2024-05-24 11:12:28
355455026,1292512835,23,135,2024-05-24 11:12:33
355455057,1292512841,21,136,2024-05-24 11:12:38
355455092,1292512843,22,136,2024-05-24 11:12:43
355455121,1292512843,21,136,2024-05-24 11:12:48
355455160,1292512843,22,136,2024-05-24 11:12:53
355455171,1292512850,21,142,2024-05-24 11:12:58
355455168,1292512853,20,136,2024-05-24 11:13:03
355455168,1292512852,21,127,2024-05-24 11:13:08
355455167,1292512856,20,137,2024-05-24 11:13:13
355455179,1292512864,21,137,2024-05-24 11:13:18
355455173,1292512871,22,136,2024-05-24 11:13:23
355455171,1292512876,22,146,2024-05-24 11:13:28
355455221,1292512880,21,147,2024-05-24 11:13:33
355455237,1292512880,23,143,2024-05-24 11:13:38
355455246,1292512870,21,134,2024-05-24 11:13:43
355455228,1292512867,20,138,2024-05-24 11:13:48
355455250,1292512865,22,132,2024-05-24 11:13:53
355455284,1292512864,22,146,2024-05-24 11:13:58
355455271,1292512869,20,157,2024-05-24 11:14:03
355455254,1292512875,22,137,2024-05-24 11:14:08
355455153,1292512876,22,127,2024-05-24 11:14:13
355455065,1292512871,22,127,2024-05-24 11:14:18
355454998,1292512868,21,136,2024-05-24 11:14:23
355454957,1292512861,21,136,2024-05-24 11:14:28
355454943,1292512858,21,136,2024-05-24 11:14:33
355454990,1292512847,22,131,2024-05-24 11:14:38
355455022,1292512839,22,128,2024-05-24 11:14:43
355455023,1292512845,21,136,2024-05-24 11:14:48
355455047,1292512857,22,128,2024-05-24 11:14:53
355455082,1292512866,22,131,2024-05-24 11:14:58
355455114,1292512874,21,140,2024-05-24 11:15:03
355455136,1292512878,21,136,2024-05-24 11:15:08
355455188,1292512878,22,128,2024-05-24 11:15:13
355455263,1292512874,22,128,2024-05-24 11:15:18
355455363,1292512869,22,128,2024-05-24 11:15:25
355455391,1292512862,20,139,2024-05-24 11:15:30
355455385,1292512848,20,140,2024-05-24 11:15:35
355455369,1292512833,21,140,2024-05-24 11:15:40
355455392,1292512818,19,140,2024-05-24 11:15:45
355455440,1292512808,20,140,2024-05-24 11:15:51
355455423,1292512804,20,140,2024-05-24 11:15:56
355455273,1292512817,19,149,2024-05-24 11:16:06
355455241,1292512822,20,142,2024-05-24 11:16:11
355455188,1292512819,22,128,2024-05-24 11:16:18
355455158,1292512819,22,128,2024-05-24 11:16:23
355455152,1292512817,21,137,2024-05-24 11:16:28
355455175,1292512817,22,128,2024-05-24 11:16:33
355455193,1292512810,21,132,2024-05-24 11:16:38
355455186,1292512799,22,129,2024-05-24 11:16:43
355455156,1292512785,22,132,2024-05-24 11:16:48
355455104,1292512778,22,128,2024-05-24 11:16:53
355455112,1292512781,22,128,2024-05-24 11:16:58
355455118,1292512781,22,132,2024-05-24 11:17:03
355455123,1292512779,22,128,2024-05-24 11:17:08
355455080,1292512775,20,130,2024-05-24 11:17:13
355455031,1292512771,20,130,2024-05-24 11:17:18
355454970,1292512766,20,138,2024-05-24 11:17:23
355454922,1292512759,21,129,2024-05-24 11:17:28
355454875,1292512753,21,131,2024-05-24 11:17:33
355454791,1292512741,22,128,2024-05-24 11:17:38
355454750,1292512725,22,128,2024-05-24 11:17:43
355454756,1292512715,22,128,2024-05-24 11:17:48
355454823,1292512707,21,137,2024-05-24 11:17:53
355454844,1292512708,23,135,2024-05-24 11:17:58
355454897,1292512717,23,134,2024-05-24 11:18:03
355454973,1292512718,23,126,2024-05-24 11:18:08
355455037,1292512722,23,126,2024-05-24 11:18:13
355455081,1292512727,22,127,2024-05-24 11:18:18
355455117,1292512727,23,130,2024-05-24 11:18:23
355455187,1292512724,22,130,2024-05-24 11:18:28
355455245,1292512727,23,129,2024-05-24 11:18:33
355455293,1292512729,23,129,2024-05-24 11:18:38
355455334,1292512736,23,138,2024-05-24 11:18:43
355455338,1292512738,23,129,2024-05-24 11:18:48
355455333,1292512747,22,138,2024-05-24 11:18:53
355455297,1292512763,23,135,2024-05-24 11:18:58
355455262,1292512768,23,135,2024-05-24 11:19:03
355455224,1292512774,22,128,2024-05-24 11:19:08
355455177,1292512781,22,128,2024-05-24 11:19:15
355455156,1292512789,22,128,2024-05-24 11:19:20
355455150,1292512788,22,128,2024-05-24 11:19:25
355455120,1292512791,21,137,2024-05-24 11:19:30
355455074,1292512785,22,128,2024-05-24 11:19:35
355455033,1292512783,22,128,2024-05-24 11:19:40
355455021,1292512784,22,128,2024-05-24 11:19:45
355455015,1292512789,22,128,2024-05-24 11:19:51
355455037,1292512793,22,128,2024-05-24 11:19:56
355455032,1292512797,23,135,2024-05-24 11:20:01
355455026,1292512804,23,135,2024-05-24 11:20:06
355454974,1292512805,22,139,2024-05-24 11:20:11
355454934,1292512808,23,128,2024-05-24 11:20:16
355454906,1292512808,23,132,2024-05-24 11:20:21
355454913,1292512810,24,132,2024-05-24 11:20:26
355454912,1292512812,23,135,2024-05-24 11:20:31
355455027,1292512826,23,135,2024-05-24 11:20:36
355455078,1292512835,23,135,2024-05-24 11:20:41
355455129,1292512838,23,135,2024-05-24 11:20:46
355455173,1292512840,23,135,2024-05-24 11:20:51
355455238,1292512837,23,129,2024-05-24 11:20:56
355455275,1292512829,23,129,2024-05-24 11:21:01
355455292,1292512823,23,127,2024-05-24 11:21:06
355455298,1292512824,22,130,2024-05-24 11:21:11
355455313,1292512820,24,128,2024-05-24 11:21:16
355455319,1292512821,24,121,2024-05-24 11:21:21
355455322,1292512818,24,121,2024-05-24 11:21:26
355455328,1292512818,24,132,2024-05-24 11:21:31
355455321,1292512824,24,126,2024-05-24 11:21:36
355455328,1292512830,22,136,2024-05-24 11:21:41
355455357,1292512834,22,155,2024-05-24 11:21:46
355455403,1292512847,23,129,2024-05-24 11:21:51
355455455,1292512862,23,129,2024-05-24 11:21:56
355455505,1292512871,23,134,2024-05-24 11:22:01
355455498,1292512881,23,133,2024-05-24 11:22:06
355455485,1292512895,23,129,2024-05-24 11:22:11
355455479,1292512908,24,126,2024-05-24 11:22:16
355455465,1292512920,24,126,2024-05-24 11:22:21
355455450,1292512928,24,128,2024-05-24 11:22:26
355455452,1292512934,23,128,2024-05-24 11:22:31
355455446,1292512936,24,128,2024-05-24 11:22:36
355455426,1292512937,24,126,2024-05-24 11:22:41
355455390,1292512937,24,129,2024-05-24 11:22:46
355455345,1292512937,24,129,2024-05-24 11:22:51
355455318,1292512932,24,129,2024-05-24 11:22:56
355455304,1292512925,24,130,2024-05-24 11:23:01
355455283,1292512926,23,137,2024-05-24 11:23:06
355455236,1292512932,23,143,2024-05-24 11:23:11
355455180,1292512934,22,141,2024-05-24 11:23:16
355455125,1292512930,23,132,2024-05-24 11:23:21
355455101,1292512922,24,132,2024-05-24 11:23:26
355455108,1292512906,23,141,2024-05-24 11:23:31
355455131,1292512898,24,144,2024-05-24 11:23:36
355455150,1292512884,24,138,2024-05-24 11:23:41
355455140,1292512869,21,157,2024-05-24 11:23:46
355455118,1292512862,23,129,2024-05-24 11:23:51
355455073,1292512857,25,127,2024-05-24 11:23:56
355455054,1292512848,24,129,2024-05-24 11:24:01
355455046,1292512844,24,126,2024-05-24 11:24:06
355455046,1292512844,24,126,2024-05-24 11:24:11
355455046,1292512856,25,120,2024-05-24 11:24:16
355455029,1292512866,24,123,2024-05-24 11:24:21
355455019,1292512862,23,127,2024-05-24 11:24:26
355455005,1292512840,25,120,2024-05-24 11:24:31
355455022,1292512834,25,120,2024-05-24 11:24:36
355455041,1292512831,25,120,2024-05-24 11:24:41
355455074,1292512827,25,120,2024-05-24 11:24:46
355455087,1292512838,25,122,2024-05-24 11:24:51
355455101,1292512847,26,119,2024-05-24 11:24:56
355455107,1292512850,24,122,2024-05-24 11:25:01
355455116,1292512852,24,122,2024-05-24 11:25:06
355455125,1292512847,22,125,2024-05-24 11:25:11
355455147,1292512840,25,122,2024-05-24 11:25:16
355455159,1292512842,26,115,2024-05-24 11:25:21
355455168,1292512852,26,115,2024-05-24 11:25:26
355455183,1292512858,26,115,2024-05-24 11:25:31
355455189,1292512859,25,117,2024-05-24 11:25:36
355455176,1292512864,26,115,2024-05-24 11:25:41
355455178,1292512867,25,118,2024-05-24 11:25:46
355455166,1292512879,26,118,2024-05-24 11:25:51
355455147,1292512888,26,119,2024-05-24 11:25:56
355455123,1292512893,26,119,2024-05-24 11:26:01
355455113,1292512892,26,119,2024-05-24 11:26:06
355455085,1292512887,26,116,2024-05-24 11:26:11
355455069,1292512873,26,115,2024-05-24 11:26:16
355455085,1292512861,26,115,2024-05-24 11:26:21
355455122,1292512856,26,119,2024-05-24 11:26:26
355455127,1292512854,26,117,2024-05-24 11:26:31
355455106,1292512851,26,117,2024-05-24 11:26:36
355455100,1292512851,26,117,2024-05-24 11:26:41
355455137,1292512849,26,115,2024-05-24 11:26:46
355455132,1292512855,25,133,2024-05-24 11:26:51
355455108,1292512858,25,126,2024-05-24 11:26:56
355455080,1292512855,26,126,2024-05-24 11:27:01
355455085,1292512856,25,140,2024-05-24 11:27:06
355455107,1292512852,25,126,2024-05-24 11:27:11
355455091,1292512845,25,127,2024-05-24 11:27:16
355455084,1292512845,26,128,2024-05-24 11:27:21
355455104,1292512858,25,131,2024-05-24 11:27:26
355455116,1292512873,25,135,2024-05-24 11:27:31
355455125,1292512878,25,132,2024-05-24 11:27:36
355455144,1292512885,24,145,2024-05-24 11:27:41
355455161,1292512897,25,142,2024-05-24 11:27:46
355455140,1292512911,25,129,2024-05-24 11:27:51
355455124,1292512916,25,126,2024-05-24 11:27:56
355455073,1292512912,26,115,2024-05-24 11:28:01
355455049,1292512908,26,115,2024-05-24 11:28:06
355455051,1292512902,25,115,2024-05-24 11:28:11
355455062,1292512907,26,124,2024-05-24 11:28:16
355455053,1292512906,26,124,2024-05-24 11:28:21
355455061,1292512916,26,119,2024-05-24 11:28:26
355455059,1292512934,26,120,2024-05-24 11:28:31
355455097,1292512933,25,119,2024-05-24 11:28:36
355455146,1292512946,26,119,2024-05-24 11:28:41
355455159,1292512945,26,121,2024-05-24 11:28:46
355455172,1292512946,25,119,2024-05-24 11:28:51
355455196,1292512950,26,124,2024-05-24 11:28:56
355455279,1292512955,26,120,2024-05-24 11:29:01
355455326,1292512947,25,126,2024-05-24 11:29:06
355455334,1292512941,26,120,2024-05-24 11:29:11
355455325,1292512927,25,120,2024-05-24 11:29:16
355455326,1292512914,26,118,2024-05-24 11:29:21
355455320,1292512889,26,128,2024-05-24 11:29:26
355455352,1292512880,26,114,2024-05-24 11:29:31
355455385,1292512891,25,115,2024-05-24 11:29:36
355455409,1292512907,25,115,2024-05-24 11:29:41
355455421,1292512914,25,116,2024-05-24 11:29:46
355455376,1292512914,25,145,2024-05-24 11:29:51
355455359,1292512923,24,129,2024-05-24 11:29:56
355455303,1292512921,26,131,2024-05-24 11:30:01
355455214,1292512916,26,138,2024-05-24 11:30:06
355455177,1292512905,26,122,2024-05-24 11:30:11
355455158,1292512900,26,118,2024-05-24 11:30:16
355455083,1292512893,25,118,2024-05-24 11:30:21
355455063,1292512898,26,118,2024-05-24 11:30:26
355455053,1292512903,25,136,2024-05-24 11:30:31
355455070,1292512900,26,121,2024-05-24 11:30:36
355455061,1292512879,25,140,2024-05-24 11:30:41
355455057,1292512859,25,129,2024-05-24 11:30:46
355455058,1292512849,26,125,2024-05-24 11:30:51
355455087,1292512851,25,120,2024-05-24 11:30:56
355455077,1292512856,26,132,2024-05-24 11:31:01
355455038,1292512849,26,141,2024-05-24 11:31:06
355455019,1292512850,26,132,2024-05-24 11:31:11
355455020,1292512851,25,129,2024-05-24 11:31:16
355455017,1292512861,24,135,2024-05-24 11:31:21
355455042,1292512860,25,130,2024-05-24 11:31:26
355455058,1292512850,23,119,2024-05-24 11:31:31
355455083,1292512838,24,116,2024-05-24 11:31:36
355455102,1292512826,25,116,2024-05-24 11:31:41
355455137,1292512811,24,116,2024-05-24 11:31:46
355455166,1292512787,24,130,2024-05-24 11:31:51
355455167,1292512775,24,130,2024-05-24 11:31:56
355455181,1292512770,24,130,2024-05-24 11:32:01
355455203,1292512769,24,130,2024-05-24 11:32:06
355455199,1292512766,24,135,2024-05-24 11:32:11
355455184,1292512760,24,135,2024-05-24 11:32:16
355455156,1292512760,22,144,2024-05-24 11:32:21
355455151,1292512766,24,130,2024-05-24 11:32:26
355455156,1292512776,24,130,2024-05-24 11:32:31
355455162,1292512775,24,130,2024-05-24 11:32:36
355455176,1292512774,24,130,2024-05-24 11:32:41
355455195,1292512783,24,122,2024-05-24 11:32:46
355455208,1292512773,24,115,2024-05-24 11:32:51
355455231,1292512762,24,115,2024-05-24 11:32:56
355455241,1292512746,25,115,2024-05-24 11:33:01
355455228,1292512731,25,115,2024-05-24 11:33:06
355455214,1292512729,25,115,2024-05-24 11:33:11
355455200,1292512736,25,115,2024-05-24 11:33:16
355455197,1292512739,25,129,2024-05-24 11:33:21
355455191,1292512744,24,140,2024-05-24 11:33:26
355455199,1292512751,24,133,2024-05-24 11:33:31
355455192,1292512755,23,144,2024-05-24 11:33:36
355455210,1292512755,23,145,2024-05-24 11:33:41
355455220,1292512751,23,144,2024-05-24 11:33:46
355455239,1292512758,24,141,2024-05-24 11:33:51
355455251,1292512770,25,127,2024-05-24 11:33:56
355455246,1292512786,24,144,2024-05-24 11:34:01
355455226,1292512798,25,141,2024-05-24 11:34:06
355455198,1292512824,25,141,2024-05-24 11:34:11
355455195,1292512849,25,136,2024-05-24 11:34:16
355455182,1292512874,26,122,2024-05-24 11:34:21
355455183,1292512887,26,110,2024-05-24 11:34:26
355455163,1292512898,25,117,2024-05-24 11:34:31
355455144,1292512909,25,117,2024-05-24 11:34:36
355455129,1292512923,24,117,2024-05-24 11:34:41
355455118,1292512936,25,117,2024-05-24 11:34:46
355455128,1292512945,24,121,2024-05-24 11:34:51
355455125,1292512952,25,121,2024-05-24 11:34:56
355455125,1292512964,25,121,2024-05-24 11:35:01
355455124,1292512972,25,121,2024-05-24 11:35:06
355455148,1292512978,25,117,2024-05-24 11:35:11
355455151,1292512981,25,121,2024-05-24 11:35:16
355455148,1292512981,25,117,2024-05-24 11:35:21
355455137,1292512979,24,118,2024-05-24 11:35:26
355455131,1292512979,24,118,2024-05-24 11:35:31
355455139,1292512981,24,118,2024-05-24 11:35:36
355455133,1292512981,22,121,2024-05-24 11:35:41
355455140,1292512981,23,120,2024-05-24 11:35:46
355455140,1292512981,23,120,2024-05-24 11:35:51
355455126,1292512986,23,109,2024-05-24 11:35:56
355455096,1292512990,23,124,2024-05-24 11:36:01
355455076,1292512990,23,124,2024-05-24 11:36:06
355455064,1292512990,23,120,2024-05-24 11:36:11
355455038,1292512984,22,124,2024-05-24 11:36:16
355455058,1292512979,23,124,2024-05-24 11:36:21
355455075,1292512971,22,124,2024-05-24 11:36:26
355455073,1292512966,23,124,2024-05-24 11:36:31
355455068,1292512963,23,120,2024-05-24 11:36:36
355455037,1292512960,23,113,2024-05-24 11:36:41
355455026,1292512967,23,124,2024-05-24 11:36:46
355455032,1292512985,23,124,2024-05-24 11:36:51
355455023,1292513009,23,112,2024-05-24 11:36:56
355455024,1292513030,24,118,2024-05-24 11:37:01
355455010,1292513036,24,123,2024-05-24 11:37:06
355455044,1292513034,24,123,2024-05-24 11:37:11
355455055,1292513030,23,123,2024-05-24 11:37:16
355455097,1292513026,24,123,2024-05-24 11:37:21
355455103,1292513027,24,114,2024-05-24 11:37:26
355455078,1292513024,24,126,2024-05-24 11:37:31
355455065,1292513019,23,139,2024-05-24 11:37:36
355455069,1292513014,25,125,2024-05-24 11:37:41
355455055,1292513007,25,122,2024-05-24 11:37:46
355455050,1292513007,26,125,2024-05-24 11:37:51
355455080,1292513002,26,123,2024-05-24 11:37:56
355455110,1292513003,26,146,2024-05-24 11:38:01
355455120,1292513003,26,146,2024-05-24 11:38:06
355455098,1292513000,26,110,2024-05-24 11:38:11
355455040,1292512992,25,122,2024-05-24 11:38:16
355454968,1292512988,25,122,2024-05-24 11:38:21
355454945,1292512984,25,117,2024-05-24 11:38:26
355454921,1292512985,25,122,2024-05-24 11:38:31
355454877,1292512992,24,143,2024-05-24 11:38:36
355454858,1292513003,24,139,2024-05-24 11:38:41
355454846,1292513015,24,129,2024-05-24 11:38:46
355454854,1292513028,24,127,2024-05-24 11:38:51
355454852,1292513031,24,151,2024-05-24 11:38:56
355454832,1292513028,24,134,2024-05-24 11:39:01
355454841,1292513025,22,136,2024-05-24 11:39:06
355454808,1292513021,24,134,2024-05-24 11:39:11
355454806,1292513017,23,134,2024-05-24 11:39:16
355454804,1292513016,24,128,2024-05-24 11:39:21
355454781,1292513010,24,125,2024-05-24 11:39:26
355454764,1292513001,25,119,2024-05-24 11:39:31
355454814,1292512987,25,131,2024-05-24 11:39:36
355454870,1292512984,24,135,2024-05-24 11:39:41
355454911,1292512989,23,125,2024-05-24 11:39:46
355454946,1292512991,22,129,2024-05-24 11:39:51
355454927,1292512992,23,127,2024-05-24 11:39:56
355454916,1292512996,23,127,2024-05-24 11:40:01
355454926,1292512995,23,138,2024-05-24 11:40:06
355454963,1292512995,24,123,2024-05-24 11:40:11
355455013,1292512990,24,123,2024-05-24 11:40:16
355455039,1292512993,26,109,2024-05-24 11:40:21
355455077,1292512992,25,110,2024-05-24 11:40:26
355455101,1292512982,26,108,2024-05-24 11:40:31
355455144,1292512974,25,111,2024-05-24 11:40:36
355455179,1292512979,26,111,2024-05-24 11:40:41
355455223,1292512980,25,116,2024-05-24 11:40:46
355455259,1292512982,25,117,2024-05-24 11:40:51
355455262,1292512987,25,116,2024-05-24 11:40:56
355455260,1292512995,25,116,2024-05-24 11:41:01
355455260,1292513004,25,111,2024-05-24 11:41:06
355455264,1292513009,25,111,2024-05-24 11:41:11
355455257,1292513020,25,111,2024-05-24 11:41:16
355455254,1292513031,25,111,2024-05-24 11:41:21
355455250,1292513042,25,111,2024-05-24 11:41:26
355455236,1292513051,23,119,2024-05-24 11:41:31
355455237,1292513058,24,112,2024-05-24 11:41:36
355455241,1292513065,24,113,2024-05-24 11:41:41
355455227,1292513074,24,113,2024-05-24 11:41:46
355455209,1292513082,24,116,2024-05-24 11:41:51
355455208,1292513092,25,125,2024-05-24 11:41:56
355455198,1292513095,24,125,2024-05-24 11:42:01
355455208,1292513103,25,125,2024-05-24 11:42:06
355455251,1292513113,25,125,2024-05-24 11:42:11
355455256,1292513118,25,125,2024-05-24 11:42:16
355455256,1292513129,25,125,2024-05-24 11:42:21
355455237,1292513135,25,127,2024-05-24 11:42:26
355455261,1292513150,24,127,2024-05-24 11:42:31
355455262,1292513164,23,127,2024-05-24 11:42:36
355455286,1292513178,24,127,2024-05-24 11:42:41
355455301,1292513181,24,127,2024-05-24 11:42:46
355455288,1292513181,25,130,2024-05-24 11:42:51
355455281,1292513187,25,113,2024-05-24 11:42:56
355455267,1292513173,24,122,2024-05-24 11:43:01
355455270,1292513156,24,128,2024-05-24 11:43:06
355455270,1292513144,25,125,2024-05-24 11:43:11
355455274,1292513134,25,125,2024-05-24 11:43:16
355455295,1292513134,26,123,2024-05-24 11:43:21
355455282,1292513125,26,124,2024-05-24 11:43:26
355455268,1292513117,26,124,2024-05-24 11:43:31
355455235,1292513108,26,112,2024-05-24 11:43:36
355455207,1292513105,26,124,2024-05-24 11:43:41
355455175,1292513100,25,145,2024-05-24 11:43:46
355455112,1292513088,26,120,2024-05-24 11:43:51
355455054,1292513074,26,124,2024-05-24 11:43:56
355455012,1292513076,25,126,2024-05-24 11:44:01
355454982,1292513087,23,128,2024-05-24 11:44:06
355454970,1292513090,26,112,2024-05-24 11:44:11
355454932,1292513088,26,125,2024-05-24 11:44:16
355454919,1292513086,25,117,2024-05-24 11:44:21
355454908,1292513086,27,124,2024-05-24 11:44:26
355454918,1292513093,25,125,2024-05-24 11:44:31
