25242,1716516013,498198270,localization,522776.2067156476,3933570.0028496184,286.30804,2024-05-24 11:00:13
25292,1716516018,498375892,localization,522776.17113740294,3933569.7365814187,286.30804,2024-05-24 11:00:18
25342,1716516023,498158454,localization,522776.1615076529,3933569.9583714423,286.30804,2024-05-24 11:00:23
25392,1716516028,498236179,localization,522776.1327880665,3933570.5571975736,286.30804,2024-05-24 11:00:28
25442,1716516033,498597145,localization,522776.1219424278,3933571.255885834,286.30804,2024-05-24 11:00:33
25492,1716516038,498644113,localization,522776.0657191513,3933571.9766398603,286.30804,2024-05-24 11:00:38
25542,1716516043,498534202,localization,522776.0097786443,3933572.5864873203,286.30804,2024-05-24 11:00:43
25592,1716516048,498512268,localization,522775.97295625013,3933572.8082080153,286.30804,2024-05-24 11:00:48
25642,1716516053,498552560,localization,522775.8812678606,3933573.2183312164,286.30804,2024-05-24 11:00:53
25692,1716516058,498466253,localization,522775.8428902841,3933574.050038033,286.30804,2024-05-24 11:00:58
25742,1716516063,498428106,localization,522775.8954941759,3933574.7488880656,286.30804,2024-05-24 11:01:03
25792,1716516068,498551130,localization,522775.8493530905,3933575.0704015633,286.30804,2024-05-24 11:01:08
25842,1716516073,498182773,localization,522775.74919431395,3933575.247597865,286.30804,2024-05-24 11:01:13
25892,1716516078,498351335,localization,522775.69463937194,3933575.314003149,286.30804,2024-05-24 11:01:18
25942,1716516083,498460054,localization,522775.77932767075,3933574.094238892,286.30804,2024-05-24 11:01:23
25992,1716516088,498205661,localization,522775.86336563475,3933573.129559743,286.30804,2024-05-24 11:01:28
26042,1716516093,498524904,localization,522775.9016301137,3933572.342215555,286.30804,2024-05-24 11:01:33
26092,1716516098,498510599,localization,522775.9210309807,3933571.8431822234,286.30804,2024-05-24 11:01:38
26142,1716516103,498546838,localization,522775.967285187,3933571.4773061005,286.30804,2024-05-24 11:01:43
26192,1716516108,498382329,localization,522776.0581253059,3933571.399902601,286.30804,2024-05-24 11:01:48
26242,1716516113,498194217,localization,522776.0307347143,3933571.477467869,286.30804,2024-05-24 11:01:53
26292,1716516118,498380184,localization,522776.0410148162,3933571.0005927407,286.30804,2024-05-24 11:01:58
26342,1716516123,498525857,localization,522776.16782905033,3933571.0341882505,286.30804,2024-05-24 11:02:03
26392,1716516128,498271465,localization,522776.2754403357,3933571.4891824955,286.30804,2024-05-24 11:02:08
26442,1716516133,498264551,localization,522776.2936253231,3933571.4670474003,286.30804,2024-05-24 11:02:13
26492,1716516138,498328924,localization,522776.4029897592,3933571.234420933,286.30804,2024-05-24 11:02:18
26542,1716516143,498235225,localization,522776.4853594811,3933570.9240905377,286.30804,2024-05-24 11:02:23
26592,1716516148,498368978,localization,522776.4225320379,3933570.679934319,286.30804,2024-05-24 11:02:28
26682,1716516157,498386383,localization,522776.2326924131,3933570.4798171856,286.30804,2024-05-24 11:02:37
26732,1716516162,498653173,localization,522776.2333144982,3933570.2358227386,286.30804,2024-05-24 11:02:42
26782,1716516167,498748779,localization,522776.2877846472,3933570.2026894293,286.30804,2024-05-24 11:02:47
26832,1716516172,498503684,localization,522776.306167574,3933570.1029197387,286.30804,2024-05-24 11:02:52
26882,1716516177,498549461,localization,522776.3244091223,3933570.058603333,286.30804,2024-05-24 11:02:57
26932,1716516182,498521089,localization,522776.3423679012,3933570.1251934925,286.30804,2024-05-24 11:03:02
26982,1716516187,498559713,localization,522776.3511776324,3933570.2250325135,286.30804,2024-05-24 11:03:07
27032,1716516192,498493671,localization,522776.3423679012,3933570.1251934925,286.30804,2024-05-24 11:03:12
27082,1716516197,498512744,localization,522776.34205685713,3933570.2471907153,286.30804,2024-05-24 11:03:17
27132,1716516202,498524427,localization,522776.4688711009,3933570.280786229,286.30804,2024-05-24 11:03:22
27182,1716516207,498545885,localization,522776.53110472945,3933570.7578462376,286.30804,2024-05-24 11:03:27
27232,1716516212,498399019,localization,522776.56558015535,3933571.4566500518,286.30804,2024-05-24 11:03:32
27282,1716516217,498679637,localization,522776.6096287779,3933571.9558451553,286.30804,2024-05-24 11:03:37
27332,1716516222,498185873,localization,522776.68120937294,3933572.3220217098,286.30804,2024-05-24 11:03:42
27382,1716516227,498522043,localization,522776.72709600645,3933572.1003241283,286.30804,2024-05-24 11:03:47
27432,1716516232,498283863,localization,522776.83617767046,3933571.9786042315,286.30804,2024-05-24 11:03:52
27482,1716516237,498321294,localization,522777.0272614616,3933571.6907324824,286.30804,2024-05-24 11:03:57
27532,1716516242,498250961,localization,522777.11894991883,3933571.280609293,286.30804,2024-05-24 11:04:02
27582,1716516247,498297452,localization,522777.1669291223,3933570.2382031195,286.30804,2024-05-24 11:04:07
27632,1716516252,498345375,localization,522777.1781990096,3933569.373155011,286.30804,2024-05-24 11:04:12
27682,1716516257,498556137,localization,522777.11554123776,3933569.062454847,286.30804,2024-05-24 11:04:17
27732,1716516262,498513221,localization,522777.08004785125,3933568.762914674,286.30804,2024-05-24 11:04:22
27782,1716516267,498355150,localization,522777.0709553527,3933568.7739822194,286.30804,2024-05-24 11:04:27
27832,1716516272,498369455,localization,522777.0706160212,3933568.9070701,286.30804,2024-05-24 11:04:32
27882,1716516277,498240709,localization,522777.04220742016,3933569.3838990033,286.30804,2024-05-24 11:04:37
27932,1716516282,498483657,localization,522776.99705598375,3933569.317239509,286.30804,2024-05-24 11:04:42
27982,1716516287,498525619,localization,522777.0247010883,3933569.1398583357,286.30804,2024-05-24 11:04:47
28089,1716516298,198316097,localization,522777.0720864575,3933568.330355954,286.30804,2024-05-24 11:04:58
28139,1716516303,198538303,localization,522777.14558995067,3933567.9423678587,286.30804,2024-05-24 11:05:03
28189,1716516308,198711872,localization,522777.2284687281,3933567.4324056525,286.30804,2024-05-24 11:05:08
28239,1716516313,198594331,localization,522777.30123700754,3933567.332774631,286.30804,2024-05-24 11:05:13
28289,1716516318,198678970,localization,522777.356498961,3933566.989102942,286.30804,2024-05-24 11:05:18
28339,1716516323,198446512,localization,522777.39306691004,3933566.867198164,286.30804,2024-05-24 11:05:23
28389,1716516328,198592662,localization,522777.4100925127,3933567.2997799944,286.30804,2024-05-24 11:05:28
28439,1716516333,198374032,localization,522777.3722237778,3933567.9318549777,286.30804,2024-05-24 11:05:33
28489,1716516338,198219776,localization,522777.3621981048,3933568.308914192,286.30804,2024-05-24 11:05:38
28559,1716516345,198286533,localization,522777.253653666,3933568.219911606,286.30804,2024-05-24 11:05:45
28609,1716516350,198328495,localization,522777.172895727,3933567.8980745645,286.30804,2024-05-24 11:05:50
28659,1716516355,198394775,localization,522777.03684756224,3933567.930999871,286.30804,2024-05-24 11:05:55
28709,1716516360,198556184,localization,522776.89068891556,3933568.374256365,286.30804,2024-05-24 11:06:00
28759,1716516365,198426723,localization,522776.83686913404,3933568.1523045674,286.30804,2024-05-24 11:06:05
28809,1716516370,198389530,localization,522776.8008950206,3933568.041305559,286.30804,2024-05-24 11:06:10
28859,1716516375,198354244,localization,522776.71098800784,3933567.7527173813,286.30804,2024-05-24 11:06:15
28909,1716516380,198415517,localization,522776.6115077778,3933567.6637379136,286.30804,2024-05-24 11:06:20
28959,1716516385,198527336,localization,522776.556556906,3933567.8854123834,286.30804,2024-05-24 11:06:25
29009,1716516390,198425054,localization,522776.4665084994,3933567.6522774925,286.30804,2024-05-24 11:06:30
29059,1716516395,198348283,localization,522776.4133956226,3933567.153059281,286.30804,2024-05-24 11:06:35
29109,1716516400,198312044,localization,522776.44976562256,3933567.108789097,286.30804,2024-05-24 11:06:40
29159,1716516405,198518753,localization,522776.46877064806,3933566.765024963,286.30804,2024-05-24 11:06:45
29209,1716516410,198311328,localization,522776.47888111504,3933566.354693778,286.30804,2024-05-24 11:06:50
29259,1716516415,198536872,localization,522776.42477854266,3933566.24364855,286.30804,2024-05-24 11:06:55
29309,1716516420,198523283,localization,522776.35203853867,3933566.332188921,286.30804,2024-05-24 11:07:00
29359,1716516425,198403596,localization,522776.3701669878,3933566.332235141,286.30804,2024-05-24 11:07:05
29409,1716516430,198691368,localization,522776.41531844414,3933566.3988946322,286.30804,2024-05-24 11:07:10
29459,1716516435,198719263,localization,522776.4248068194,3933566.2325578933,286.30804,2024-05-24 11:07:15
29509,1716516440,198576450,localization,522776.43392759655,3933566.2103996896,286.30804,2024-05-24 11:07:20
29559,1716516445,198134183,localization,522776.3982927889,3933565.9663128033,286.30804,2024-05-24 11:07:25
29609,1716516450,198605775,localization,522776.3354370327,3933565.7332472447,286.30804,2024-05-24 11:07:30
29659,1716516455,198262214,localization,522776.33535220264,3933565.766519215,286.30804,2024-05-24 11:07:35
29709,1716516460,198534965,localization,522776.32552450855,3933566.0659438325,286.30804,2024-05-24 11:07:40
29759,1716516465,198394775,localization,522776.3156402594,3933566.3875497645,286.30804,2024-05-24 11:07:45
29809,1716516470,198559045,localization,522776.27873300615,3933566.6425424265,286.30804,2024-05-24 11:07:50
29859,1716516475,198460817,localization,522776.22567666305,3933566.1211429057,286.30804,2024-05-24 11:07:55
29909,1716516480,198689222,localization,522776.1902963401,3933565.7772401115,286.30804,2024-05-24 11:08:00
29959,1716516485,198534727,localization,522776.1812886668,3933565.7550356872,286.30804,2024-05-24 11:08:05
30009,1716516490,198432445,localization,522776.15341736213,3933566.0211421167,286.30804,2024-05-24 11:08:10
30059,1716516495,198456048,localization,522776.1612656977,3933566.49806346,286.30804,2024-05-24 11:08:15
30109,1716516500,198392152,localization,522776.1064279335,3933566.6753753065,286.30804,2024-05-24 11:08:20
30159,1716516505,198434591,localization,522776.1058906818,3933566.886097782,286.30804,2024-05-24 11:08:25
30209,1716516510,198481082,localization,522776.04241284326,3933566.89702667,286.30804,2024-05-24 11:08:30
30259,1716516515,198270320,localization,522775.9340945883,3933566.7192988484,286.30804,2024-05-24 11:08:35
30309,1716516520,198553562,localization,522775.70743245416,3933566.7409024206,286.30804,2024-05-24 11:08:40
30359,1716516525,198381900,localization,522775.5070864468,3933567.106385684,286.30804,2024-05-24 11:08:45
30409,1716516530,198318243,localization,522775.3245295973,3933567.6050030477,286.30804,2024-05-24 11:08:50
30459,1716516535,198270797,localization,522775.0333152043,3933568.058980484,286.30804,2024-05-24 11:08:55
30509,1716516540,198260068,localization,522774.8326865053,3933568.5353703285,286.30804,2024-05-24 11:09:00
30559,1716516545,198327541,localization,522774.78612130653,3933569.023243677,286.30804,2024-05-24 11:09:05
30609,1716516550,198566436,localization,522774.74051745585,3933569.1340347026,286.30804,2024-05-24 11:09:10
30659,1716516555,198354482,localization,522774.74912928283,3933569.3115083165,286.30804,2024-05-24 11:09:15
30709,1716516560,198538303,localization,522774.7318773561,3933568.9676517425,286.30804,2024-05-24 11:09:20
30759,1716516565,198292732,localization,522774.6880548095,3933568.379731399,286.30804,2024-05-24 11:09:25
30809,1716516570,198426485,localization,522774.67085942987,3933568.0136935124,286.30804,2024-05-24 11:09:30
30859,1716516575,198345422,localization,522774.66179520584,3933568.013670404,286.30804,2024-05-24 11:09:35
30909,1716516580,198486804,localization,522774.6618800297,3933567.980398435,286.30804,2024-05-24 11:09:40
30959,1716516585,198306798,localization,522774.65250478726,3933568.1023725485,286.30804,2024-05-24 11:09:45
31009,1716516590,198324918,localization,522774.74252496165,3933568.3465980794,286.30804,2024-05-24 11:09:50
31059,1716516595,198276281,localization,522774.8139077421,3933568.7904092134,286.30804,2024-05-24 11:09:55
31109,1716516600,198390483,localization,522774.95009725797,3933568.7020305893,286.30804,2024-05-24 11:10:00
31159,1716516605,198436975,localization,522775.0318166247,3933568.646785286,286.30804,2024-05-24 11:10:05
31209,1716516610,198358058,localization,522775.1580371158,3933568.913284569,286.30804,2024-05-24 11:10:10
31259,1716516615,198161125,localization,522775.34711336007,3933569.4128494086,286.30804,2024-05-24 11:10:15
31309,1716516620,198211431,localization,522775.52732329315,3933569.834756545,286.30804,2024-05-24 11:10:20
31359,1716516625,198244810,localization,522775.66257969616,3933570.1123696016,286.30804,2024-05-24 11:10:25
31409,1716516630,198650360,localization,522775.7799904124,3933570.2790298765,286.30804,2024-05-24 11:10:30
31459,1716516635,198459863,localization,522775.8429309805,3933570.4788234634,286.30804,2024-05-24 11:10:35
31509,1716516640,198637723,localization,522775.8700388074,3933570.5121647613,286.30804,2024-05-24 11:10:40
31559,1716516645,198405742,localization,522775.87915958115,3933570.4900065586,286.30804,2024-05-24 11:10:45
31609,1716516650,198604345,localization,522775.8792161335,3933570.467825245,286.30804,2024-05-24 11:10:50
31659,1716516655,198827981,localization,522775.8250853007,3933570.3678706777,286.30804,2024-05-24 11:10:55
31709,1716516660,198620080,localization,522775.8070982424,3933570.3123711753,286.30804,2024-05-24 11:11:00
31759,1716516665,198550224,localization,522775.77101102105,3933570.2457347955,286.30804,2024-05-24 11:11:05
31809,1716516670,198548793,localization,522775.76220128575,3933570.1458957773,286.30804,2024-05-24 11:11:10
31859,1716516675,198536396,localization,522775.8166431551,3933570.1238531205,286.30804,2024-05-24 11:11:15
31945,1716516683,798882722,localization,522775.962038264,3933569.9800443384,286.30804,2024-05-24 11:11:23
31995,1716516688,798440933,localization,522776.0893049333,3933569.8361893394,286.30804,2024-05-24 11:11:28
32045,1716516693,798115491,localization,522776.2438773777,3933569.6480410458,286.30804,2024-05-24 11:11:33
32095,1716516698,798205375,localization,522776.41643688496,3933569.515392258,286.30804,2024-05-24 11:11:38
32146,1716516703,898229360,localization,522776.48948790994,3933569.304854663,286.30804,2024-05-24 11:11:43
32196,1716516708,898204565,localization,522776.5535312693,3933569.072112645,286.30804,2024-05-24 11:11:48
32246,1716516713,898197650,localization,522776.5267344824,3933568.916774121,286.30804,2024-05-24 11:11:53
32295,1716516718,798529624,localization,522776.53534627415,3933569.0942477374,286.30804,2024-05-24 11:11:58
32345,1716516723,798299074,localization,522776.5620299501,3933569.293948888,286.30804,2024-05-24 11:12:03
32396,1716516728,898577690,localization,522776.6353071969,3933568.994686042,286.30804,2024-05-24 11:12:08
32446,1716516733,898319721,localization,522776.726628059,3933568.728741387,286.30804,2024-05-24 11:12:13
32496,1716516738,898241281,localization,522776.70920654625,3933568.45142875,286.30804,2024-05-24 11:12:18
32546,1716516743,898448467,localization,522776.7543014348,3933568.540269556,286.30804,2024-05-24 11:12:23
32596,1716516748,898329973,localization,522776.817383378,3933568.6846098653,286.30804,2024-05-24 11:12:28
32646,1716516753,898237943,localization,522776.84378427785,3933568.995217584,286.30804,2024-05-24 11:12:33
32696,1716516758,898530721,localization,522776.8972930024,3933569.339166604,286.30804,2024-05-24 11:12:38
32745,1716516763,798728704,localization,522776.9144317329,3933569.72738581,286.30804,2024-05-24 11:12:43
32796,1716516768,898248195,localization,522776.91361168725,3933570.0490148533,286.30804,2024-05-24 11:12:48
32846,1716516773,898339748,localization,522776.9125088671,3933570.4815504625,286.30804,2024-05-24 11:12:53
32896,1716516778,898408412,localization,522776.9756473511,3933570.603709461,286.30804,2024-05-24 11:12:58
32946,1716516783,898397207,localization,522777.0029248433,3933570.570506824,286.30804,2024-05-24 11:13:03
32996,1716516788,898642063,localization,522776.9938606219,3933570.5704837134,286.30804,2024-05-24 11:13:08
33046,1716516793,898295640,localization,522777.03014577593,3933570.5594855007,286.30804,2024-05-24 11:13:13
33096,1716516798,898195028,localization,522777.1023201991,3933570.692758267,286.30804,2024-05-24 11:13:18
33146,1716516803,898502588,localization,522777.1659394009,3933570.626376103,286.30804,2024-05-24 11:13:23
33196,1716516808,898508787,localization,522777.2113170518,3933570.6043103444,286.30804,2024-05-24 11:13:28
33246,1716516813,898636579,localization,522777.24616003514,3933571.1589356232,286.30804,2024-05-24 11:13:33
33296,1716516818,898496150,localization,522777.2457075893,3933571.33638613,286.30804,2024-05-24 11:13:38
33346,1716516823,898483753,localization,522777.1548109062,3933571.435970931,286.30804,2024-05-24 11:13:43
33396,1716516828,898475170,localization,522777.1281272481,3933571.2362697776,286.30804,2024-05-24 11:13:48
33446,1716516833,898495197,localization,522777.10937670193,3933571.4802180026,286.30804,2024-05-24 11:13:53
33496,1716516838,898610591,localization,522777.0993510425,3933571.857277219,286.30804,2024-05-24 11:13:58
33546,1716516843,898734569,localization,522777.14503974444,3933571.7132142386,286.30804,2024-05-24 11:14:03
33596,1716516848,898431301,localization,522777.1999057749,3933571.524811738,286.30804,2024-05-24 11:14:08
33646,1716516853,898231029,localization,522777.2118260524,3933570.4046785245,286.30804,2024-05-24 11:14:13
33696,1716516858,898261547,localization,522777.1689933982,3933569.4285851824,286.30804,2024-05-24 11:14:18
33746,1716516863,898532152,localization,522777.1436953442,3933568.685441853,286.30804,2024-05-24 11:14:23
33796,1716516868,898461341,localization,522777.08140517754,3933568.230563154,286.30804,2024-05-24 11:14:28
33846,1716516873,898338317,localization,522777.0546083994,3933568.0752246296,286.30804,2024-05-24 11:14:33
33896,1716516878,898453950,localization,522776.9535729178,3933568.596231272,286.30804,2024-05-24 11:14:38
33946,1716516883,898310422,localization,522776.88015427254,3933568.9509474,286.30804,2024-05-24 11:14:43
33996,1716516888,898303270,localization,522776.9345113196,3933568.9621767206,286.30804,2024-05-24 11:14:48
34046,1716516893,898777961,localization,522777.0426033064,3933569.22862981,286.30804,2024-05-24 11:14:53
34096,1716516898,898203134,localization,522777.1231915738,3933569.6170107913,286.30804,2024-05-24 11:14:58
34146,1716516903,898505687,localization,522777.19480044756,3933569.9720966923,286.30804,2024-05-24 11:15:03
34196,1716516908,898419380,localization,522777.23043521645,3933570.2161835833,286.30804,2024-05-24 11:15:08
34246,1716516913,898226737,localization,522777.22896476905,3933570.7928977315,286.30804,2024-05-24 11:15:13
34296,1716516918,898616552,localization,522777.1905870566,3933571.624604539,286.30804,2024-05-24 11:15:18
34362,1716516925,498234033,localization,522777.142438192,3933572.7335546548,286.30804,2024-05-24 11:15:25
34412,1716516930,498396158,localization,522777.0781968965,3933573.0439312668,286.30804,2024-05-24 11:15:30
34462,1716516935,498290061,localization,522776.9514675291,3933572.9770637755,286.30804,2024-05-24 11:15:35
34512,1716516940,498527288,localization,522776.8159567096,3933572.799266607,286.30804,2024-05-24 11:15:40
34562,1716516945,498516559,localization,522776.6793430795,3933573.0540050534,286.30804,2024-05-24 11:15:45
34617,1716516950,998564720,localization,522776.59666232194,3933573.4863326713,286.30804,2024-05-24 11:15:51
34667,1716516955,998586416,localization,522776.55119985604,3933573.541670401,286.30804,2024-05-24 11:15:56
34767,1716516965,998517751,localization,522776.6550629773,3933571.9115980803,286.30804,2024-05-24 11:16:06
34817,1716516970,998550415,localization,522776.70176964835,3933571.3682714542,286.30804,2024-05-24 11:16:11
34890,1716516978,298176288,localization,522776.6941758408,3933570.791534197,286.30804,2024-05-24 11:16:18
34940,1716516983,298466205,localization,522776.69502415595,3933570.4588144957,286.30804,2024-05-24 11:16:23
34990,1716516988,298259973,localization,522776.6770653804,3933570.3922243337,286.30804,2024-05-24 11:16:28
35040,1716516993,298597097,localization,522776.676415006,3933570.6473094374,286.30804,2024-05-24 11:16:33
35090,1716516998,298319578,localization,522776.61245648545,3933570.846779485,286.30804,2024-05-24 11:16:38
35140,1716517003,298297643,localization,522776.51294801466,3933570.7688906747,286.30804,2024-05-24 11:16:43
35190,1716517008,298600196,localization,522776.386897249,3933570.435847432,286.30804,2024-05-24 11:16:48
35240,1716517013,298559665,localization,522776.324918103,3933569.8589715124,286.30804,2024-05-24 11:16:53
35290,1716517018,298321962,localization,522776.3518845509,3933569.947766097,286.30804,2024-05-24 11:16:58
35340,1716517023,298117160,localization,522776.35171489045,3933570.014310037,286.30804,2024-05-24 11:17:03
35390,1716517028,298569917,localization,522776.3334450652,3933570.0697171,286.30804,2024-05-24 11:17:08
35440,1716517033,298141241,localization,522776.2984040813,3933569.5927264225,286.30804,2024-05-24 11:17:13
35490,1716517038,298392057,localization,522776.26353275543,3933569.0491918055,286.30804,2024-05-24 11:17:18
35540,1716517043,298815250,localization,522776.21993652254,3933568.3725462006,286.30804,2024-05-24 11:17:23
35590,1716517048,298404693,localization,522776.15784424427,3933567.840032911,286.30804,2024-05-24 11:17:28
35640,1716517053,298528432,localization,522776.1047879019,3933567.3186333915,286.30804,2024-05-24 11:17:33
35690,1716517058,298465013,localization,522775.9983924374,3933566.3867409173,286.30804,2024-05-24 11:17:38
35740,1716517063,298419952,localization,522775.854524181,3933565.9316542405,286.30804,2024-05-24 11:17:43
35790,1716517068,298231363,localization,522775.76371228474,3933565.9979670844,286.30804,2024-05-24 11:17:48
35840,1716517073,298497438,localization,522775.68930400815,3933566.740856202,286.30804,2024-05-24 11:17:53
35890,1716517078,298590660,localization,522775.69777443726,3933566.9737831005,286.30804,2024-05-24 11:17:58
35940,1716517083,298399448,localization,522775.7778538162,3933567.5617958866,286.30804,2024-05-24 11:18:03
35990,1716517088,298753499,localization,522775.784769061,3933568.404708902,286.30804,2024-05-24 11:18:08
36040,1716517093,298305749,localization,522775.8192162778,3933569.1146033653,286.30804,2024-05-24 11:18:13
36090,1716517098,298695087,localization,522775.8632932311,3933569.602707806,286.30804,2024-05-24 11:18:18
36140,1716517103,298887491,localization,522775.86227529036,3933570.001971445,286.30804,2024-05-24 11:18:23
36190,1716517108,298514842,localization,522775.83310330653,3933570.7782480833,286.30804,2024-05-24 11:18:28
36240,1716517113,298178195,localization,522775.8586559448,3933571.421575501,286.30804,2024-05-24 11:18:33
36290,1716517118,298249483,localization,522775.8754271277,3933571.9539732425,286.30804,2024-05-24 11:18:38
36340,1716517123,298468589,localization,522775.93771732546,3933572.4088519337,286.30804,2024-05-24 11:18:43
36390,1716517128,298301696,localization,522775.95573265717,3933572.4532607812,286.30804,2024-05-24 11:18:48
36440,1716517133,298081874,localization,522776.0374519938,3933572.398015485,286.30804,2024-05-24 11:18:53
36490,1716517138,298479795,localization,522776.18349743035,3933571.999121602,286.30804,2024-05-24 11:18:58
36540,1716517143,298563241,localization,522776.2298081998,3933571.6110641686,286.30804,2024-05-24 11:19:03
36590,1716517148,298578262,localization,522776.2852680239,3933571.189757874,286.30804,2024-05-24 11:19:08
36662,1716517155,498424291,localization,522776.3500465627,3933570.668658781,286.30804,2024-05-24 11:19:15
36712,1716517160,498650550,localization,522776.42315412825,3933570.435939872,286.30804,2024-05-24 11:19:20
36762,1716517165,498161554,localization,522776.41425956995,3933570.369372822,286.30804,2024-05-24 11:19:25
36812,1716517170,498298645,localization,522776.4423005358,3933570.0367224514,286.30804,2024-05-24 11:19:30
36862,1716517175,498323678,localization,522776.3892159453,3933569.5264135837,286.30804,2024-05-24 11:19:35
36912,1716517180,498203277,localization,522776.3722468544,3933569.0716504403,286.30804,2024-05-24 11:19:40
36962,1716517185,498844861,localization,522776.38165039395,3933568.93858567,286.30804,2024-05-24 11:19:45
37026,1716517191,898397207,localization,522776.427141161,3933568.8721572827,286.30804,2024-05-24 11:19:51
37076,1716517196,898301124,localization,522776.46277595323,3933569.1162441694,286.30804,2024-05-24 11:19:56
37126,1716517201,898519754,localization,522776.49917422247,3933569.0608833265,286.30804,2024-05-24 11:20:01
37176,1716517206,898654937,localization,522776.5627934289,3933568.994501159,286.30804,2024-05-24 11:20:06
37226,1716517211,898618698,localization,522776.573328056,3933568.417810123,286.30804,2024-05-24 11:20:11
37276,1716517216,898439884,localization,522776.60165179893,3933567.974253189,286.30804,2024-05-24 11:20:16
37326,1716517221,898283004,localization,522776.6024435558,3933567.6637148033,286.30804,2024-05-24 11:20:21
37376,1716517226,898230791,localization,522776.62037406286,3933567.74139562,286.30804,2024-05-24 11:20:26
37426,1716517231,898112058,localization,522776.6385307839,3933567.730351184,286.30804,2024-05-24 11:20:31
37476,1716517236,898328781,localization,522776.76217801194,3933569.0061002458,286.30804,2024-05-24 11:20:36
37526,1716517241,898293972,localization,522776.842313856,3933569.57193173,286.30804,2024-05-24 11:20:41
37576,1716517246,898260831,localization,522776.86806436995,3933570.137624553,286.30804,2024-05-24 11:20:46
37626,1716517251,898569822,localization,522776.88494860317,3933570.625659668,286.30804,2024-05-24 11:20:51
37676,1716517256,898298740,localization,522776.8559179165,3933571.3464830206,286.30804,2024-05-24 11:20:56
37726,1716517261,898560285,localization,522776.7823579102,3933571.7566524334,286.30804,2024-05-24 11:21:01
37776,1716517266,898658752,localization,522776.72749188764,3933571.945054934,286.30804,2024-05-24 11:21:06
37826,1716517271,898476600,localization,522776.7363864419,3933572.011621984,286.30804,2024-05-24 11:21:11
37876,1716517276,898376703,localization,522776.6997054134,3933572.177889393,286.30804,2024-05-24 11:21:16
37926,1716517281,898662328,localization,522776.7085999677,3933572.2444564444,286.30804,2024-05-24 11:21:21
37976,1716517286,898488998,localization,522776.68132248166,3933572.2776590823,286.30804,2024-05-24 11:21:26
38026,1716517291,898397445,localization,522776.6811528186,3933572.344203023,286.30804,2024-05-24 11:21:31
38076,1716517296,898281097,localization,522776.7357360655,3933572.266707089,286.30804,2024-05-24 11:21:36
38126,1716517301,898554086,localization,522776.789923431,3933572.3444803488,286.30804,2024-05-24 11:21:41
38176,1716517306,898482799,localization,522776.825360257,3933572.6662018364,286.30804,2024-05-24 11:21:46
38226,1716517311,898535251,localization,522776.94189431507,3933573.176672486,286.30804,2024-05-24 11:21:51
38276,1716517316,898474931,localization,522777.0763871254,3933573.753733298,286.30804,2024-05-24 11:21:56
38326,1716517321,898232460,localization,522777.15655118175,3933574.3084741323,286.30804,2024-05-24 11:22:01
38376,1716517326,898226737,localization,522777.2473912802,3933574.2310706456,286.30804,2024-05-24 11:22:06
38426,1716517331,898236513,localization,522777.3746579151,3933574.087215664,286.30804,2024-05-24 11:22:11
38476,1716517336,898219347,localization,522777.49266238866,3933574.0209721695,286.30804,2024-05-24 11:22:16
